StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
31,96,0,1,1,1,1,18,3,1,0,73,77,1,2,1
31,96,0,1,1,1,1,26,0,5,1,59,69,1,2,2
28,98,1,1,1,1,0,26,1,14,1,87,64,1,2,2
26,100,2,0,0,1,0,18,1,15,1,84,80,0,1,1
26,100,2,0,0,1,0,19,1,15,0,97,45,1,0,3
26,100,2,1,2,1,0,18,1,15,1,84,80,0,1,1
26,100,2,1,2,1,0,19,1,15,0,97,45,1,0,3
20,69,1,0,0,1,0,29,3,6,1,99,57,1,2,2
20,69,1,0,0,1,0,20,1,2,1,65,41,1,2,3
20,69,1,0,1,1,0,29,3,6,1,99,57,1,2,2
20,69,1,0,1,1,0,20,1,2,1,65,41,1,2,3
20,69,2,1,1,1,0,29,3,6,1,99,57,1,2,2
20,69,2,1,1,1,0,20,1,2,1,65,41,1,2,3
20,69,0,1,2,1,0,29,3,6,1,99,57,1,2,2
20,69,0,1,2,1,0,20,1,2,1,65,41,1,2,3
20,69,0,0,1,1,0,29,3,6,1,99,57,1,2,2
20,69,0,0,1,1,0,20,1,2,1,65,41,1,2,3
20,69,1,1,2,1,0,29,3,6,1,99,57,1,2,2
20,69,1,1,2,1,0,20,1,2,1,65,41,1,2,3
16,89,1,1,1,0,1,25,2,2,0,52,89,0,2,0
16,89,1,1,1,0,1,18,3,13,0,82,42,0,2,3
16,89,1,1,1,0,1,21,2,16,1,83,69,1,1,2
16,89,1,0,1,1,1,25,2,2,0,52,89,0,2,0
16,89,1,0,1,1,1,18,3,13,0,82,42,0,2,3
16,89,1,0,1,1,1,21,2,16,1,83,69,1,1,2
16,89,1,1,2,1,1,25,2,2,0,52,89,0,2,0
16,89,1,1,2,1,1,18,3,13,0,82,42,0,2,3
16,89,1,1,2,1,1,21,2,16,1,83,69,1,1,2
16,89,1,0,1,1,1,25,2,2,0,52,89,0,2,0
16,89,1,0,1,1,1,18,3,13,0,82,42,0,2,3
16,89,1,0,1,1,1,21,2,16,1,83,69,1,1,2
16,89,1,1,0,1,1,25,2,2,0,52,89,0,2,0
16,89,1,1,0,1,1,18,3,13,0,82,42,0,2,3
16,89,1,1,0,1,1,21,2,16,1,83,69,1,1,2
22,60,1,0,0,1,1,22,1,14,1,69,88,0,2,0
22,60,1,1,1,1,1,22,1,14,1,69,88,0,2,0
22,60,1,0,1,1,1,22,1,14,1,69,88,0,2,0
25,60,0,1,0,1,1,28,3,5,1,83,76,0,1,1
25,60,0,0,0,1,1,28,3,5,1,83,76,0,1,1
16,72,1,1,0,1,1,20,2,7,1,79,88,1,0,0
16,72,1,1,0,1,1,19,3,1,1,82,73,1,0,1
16,72,1,1,0,1,1,28,0,3,0,67,56,1,1,2
16,72,1,1,0,1,1,23,2,0,1,85,52,1,2,3
16,72,2,0,0,1,1,20,2,7,1,79,88,1,0,0
16,72,2,0,0,1,1,19,3,1,1,82,73,1,0,1
16,72,2,0,0,1,1,28,0,3,0,67,56,1,1,2
16,72,2,0,0,1,1,23,2,0,1,85,52,1,2,3
16,72,1,1,2,1,1,20,2,7,1,79,88,1,0,0
16,72,1,1,2,1,1,19,3,1,1,82,73,1,0,1
16,72,1,1,2,1,1,28,0,3,0,67,56,1,1,2
16,72,1,1,2,1,1,23,2,0,1,85,52,1,2,3
16,72,2,0,1,1,1,20,2,7,1,79,88,1,0,0
16,72,2,0,1,1,1,19,3,1,1,82,73,1,0,1
16,72,2,0,1,1,1,28,0,3,0,67,56,1,1,2
16,72,2,0,1,1,1,23,2,0,1,85,52,1,2,3
30,67,2,1,2,1,1,21,0,20,1,70,96,1,2,0
30,67,2,1,2,1,1,18,0,2,0,75,87,1,1,0
30,67,2,1,2,1,1,24,0,7,1,65,77,0,2,1
30,67,2,1,2,1,1,23,3,2,1,50,75,1,1,1
30,67,2,1,2,1,1,24,1,2,0,88,69,1,1,2
30,67,1,0,2,1,1,21,0,20,1,70,96,1,2,0
30,67,1,0,2,1,1,18,0,2,0,75,87,1,1,0
30,67,1,0,2,1,1,24,0,7,1,65,77,0,2,1
30,67,1,0,2,1,1,23,3,2,1,50,75,1,1,1
30,67,1,0,2,1,1,24,1,2,0,88,69,1,1,2
16,69,2,1,1,1,0,21,3,15,1,77,85,1,2,0
16,69,2,1,1,1,0,21,3,15,1,77,85,1,2,0
23,66,2,0,1,1,0,22,1,4,0,67,43,1,2,3
23,66,2,0,1,1,0,28,0,7,0,67,58,1,2,2
23,66,0,1,2,1,0,22,1,4,0,67,43,1,2,3
23,66,0,1,2,1,0,28,0,7,0,67,58,1,2,2
23,66,0,1,1,1,0,22,1,4,0,67,43,1,2,3
23,66,0,1,1,1,0,28,0,7,0,67,58,1,2,2
23,66,1,1,1,1,0,22,1,4,0,67,43,1,2,3
23,66,1,1,1,1,0,28,0,7,0,67,58,1,2,2
23,66,2,1,1,1,0,22,1,4,0,67,43,1,2,3
23,66,2,1,1,1,0,28,0,7,0,67,58,1,2,2
23,66,2,1,2,1,0,22,1,4,0,67,43,1,2,3
23,66,2,1,2,1,0,28,0,7,0,67,58,1,2,2
33,64,0,1,0,1,1,23,2,10,1,82,100,1,0,0
33,64,1,1,1,1,1,23,2,10,1,82,100,1,0,0
33,64,1,0,0,0,1,23,2,10,1,82,100,1,0,0
30,79,1,0,1,1,0,25,2,4,1,64,69,1,1,2
30,79,1,0,1,1,0,19,0,6,1,65,84,1,2,1
30,79,1,0,1,1,0,25,2,4,1,64,69,1,1,2
30,79,1,0,1,1,0,19,0,6,1,65,84,1,2,1
30,79,2,0,1,1,0,25,2,4,1,64,69,1,1,2
30,79,2,0,1,1,0,19,0,6,1,65,84,1,2,1
30,79,2,0,1,0,0,25,2,4,1,64,69,1,1,2
30,79,2,0,1,0,0,19,0,6,1,65,84,1,2,1
23,63,0,1,0,1,1,28,3,5,0,96,44,1,1,3
23,63,1,0,2,1,1,28,3,5,0,96,44,1,1,3
23,63,1,1,2,1,1,28,3,5,0,96,44,1,1,3
23,63,1,0,1,1,1,28,3,5,0,96,44,1,1,3
23,63,1,1,1,1,1,28,3,5,0,96,44,1,1,3
23,63,1,0,0,1,1,28,3,5,0,96,44,1,1,3
24,81,2,1,1,1,1,19,3,11,1,58,83,1,0,1
24,81,2,1,1,1,1,25,3,17,0,64,62,1,0,2
24,81,2,1,1,1,1,28,2,18,0,98,55,1,2,2
24,81,1,1,0,1,1,19,3,11,1,58,83,1,0,1
24,81,1,1,0,1,1,25,3,17,0,64,62,1,0,2
24,81,1,1,0,1,1,28,2,18,0,98,55,1,2,2
24,81,1,1,1,0,1,19,3,11,1,58,83,1,0,1
24,81,1,1,1,0,1,25,3,17,0,64,62,1,0,2
24,81,1,1,1,0,1,28,2,18,0,98,55,1,2,2
24,81,0,1,1,1,1,19,3,11,1,58,83,1,0,1
24,81,0,1,1,1,1,25,3,17,0,64,62,1,0,2
24,81,0,1,1,1,1,28,2,18,0,98,55,1,2,2
24,81,1,0,1,1,1,19,3,11,1,58,83,1,0,1
24,81,1,0,1,1,1,25,3,17,0,64,62,1,0,2
24,81,1,0,1,1,1,28,2,18,0,98,55,1,2,2
24,81,2,1,2,1,1,19,3,11,1,58,83,1,0,1
24,81,2,1,2,1,1,25,3,17,0,64,62,1,0,2
24,81,2,1,2,1,1,28,2,18,0,98,55,1,2,2
24,81,1,1,1,1,1,19,3,11,1,58,83,1,0,1
24,81,1,1,1,1,1,25,3,17,0,64,62,1,0,2
24,81,1,1,1,1,1,28,2,18,0,98,55,1,2,2
24,81,1,1,2,1,1,19,3,11,1,58,83,1,0,1
24,81,1,1,2,1,1,25,3,17,0,64,62,1,0,2
24,81,1,1,2,1,1,28,2,18,0,98,55,1,2,2
24,81,1,1,2,1,1,19,3,11,1,58,83,1,0,1
24,81,1,1,2,1,1,25,3,17,0,64,62,1,0,2
24,81,1,1,2,1,1,28,2,18,0,98,55,1,2,2
18,97,1,0,0,1,0,29,3,18,0,72,73,1,2,1
18,97,1,0,0,1,0,25,3,1,1,75,53,0,2,3
18,97,2,0,0,1,0,29,3,18,0,72,73,1,2,1
18,97,2,0,0,1,0,25,3,1,1,75,53,0,2,3
18,97,2,1,1,1,0,29,3,18,0,72,73,1,2,1
18,97,2,1,1,1,0,25,3,1,1,75,53,0,2,3
18,97,0,0,1,1,0,29,3,18,0,72,73,1,2,1
18,97,0,0,1,1,0,25,3,1,1,75,53,0,2,3
10,82,1,0,0,1,1,28,1,6,0,57,69,0,1,2
10,82,1,0,0,1,1,28,3,5,0,66,76,1,2,1
29,91,2,1,1,0,0,27,3,6,0,66,75,1,2,1
29,91,1,0,0,1,0,27,3,6,0,66,75,1,2,1
13,71,2,0,0,1,1,22,1,8,0,56,96,1,2,0
13,71,2,0,0,1,1,29,3,12,0,57,51,1,2,3
13,71,1,1,1,1,1,22,1,8,0,56,96,1,2,0
13,71,1,1,1,1,1,29,3,12,0,57,51,1,2,3
13,71,1,0,1,1,1,22,1,8,0,56,96,1,2,0
13,71,1,0,1,1,1,29,3,12,0,57,51,1,2,3
13,71,0,0,0,1,1,22,1,8,0,56,96,1,2,0
13,71,0,0,0,1,1,29,3,12,0,57,51,1,2,3
26,93,1,0,1,1,1,28,3,10,0,98,90,1,1,0
26,93,1,0,1,1,1,18,1,9,1,79,94,1,0,0
26,93,2,1,1,1,1,28,3,10,0,98,90,1,1,0
26,93,2,1,1,1,1,18,1,9,1,79,94,1,0,0
26,93,1,0,1,1,1,28,3,10,0,98,90,1,1,0
26,93,1,0,1,1,1,18,1,9,1,79,94,1,0,0
26,93,1,0,1,1,1,28,3,10,0,98,90,1,1,0
26,93,1,0,1,1,1,18,1,9,1,79,94,1,0,0
30,93,2,1,1,1,0,22,2,8,1,73,99,0,0,0
25,72,2,1,1,1,1,21,1,18,0,73,57,1,1,2
25,72,2,1,1,1,1,19,3,13,1,81,56,1,0,2
25,72,0,1,0,1,1,21,1,18,0,73,57,1,1,2
25,72,0,1,0,1,1,19,3,13,1,81,56,1,0,2
25,72,1,1,0,1,1,21,1,18,0,73,57,1,1,2
25,72,1,1,0,1,1,19,3,13,1,81,56,1,0,2
25,72,1,0,0,1,1,21,1,18,0,73,57,1,1,2
25,72,1,0,0,1,1,19,3,13,1,81,56,1,0,2
25,72,1,1,0,1,1,21,1,18,0,73,57,1,1,2
25,72,1,1,0,1,1,19,3,13,1,81,56,1,0,2
25,72,1,1,2,1,1,21,1,18,0,73,57,1,1,2
25,72,1,1,2,1,1,19,3,13,1,81,56,1,0,2
25,72,0,1,2,1,1,21,1,18,0,73,57,1,1,2
25,72,0,1,2,1,1,19,3,13,1,81,56,1,0,2
11,69,1,0,1,1,1,19,0,5,1,76,97,0,2,0
11,69,1,1,0,1,1,19,0,5,1,76,97,0,2,0
11,69,1,1,0,1,1,19,0,5,1,76,97,0,2,0
29,60,2,1,1,1,0,23,3,7,1,99,68,1,0,2
29,60,2,1,1,1,0,21,2,17,0,55,42,1,2,3
23,70,2,1,2,1,0,22,1,20,1,87,44,1,2,3
23,70,2,1,2,1,0,28,3,5,0,72,90,1,2,0
23,70,2,1,1,1,0,22,1,20,1,87,44,1,2,3
23,70,2,1,1,1,0,28,3,5,0,72,90,1,2,0
23,70,2,0,0,1,0,22,1,20,1,87,44,1,2,3
23,70,2,0,0,1,0,28,3,5,0,72,90,1,2,0
22,75,0,1,1,1,0,23,3,2,1,89,89,0,2,0
22,75,1,0,2,1,0,23,3,2,1,89,89,0,2,0
16,62,1,0,2,1,0,18,3,6,0,56,52,1,2,3
16,62,1,0,2,1,0,21,1,5,1,63,56,1,2,2
16,62,2,0,1,0,0,18,3,6,0,56,52,1,2,3
16,62,2,0,1,0,0,21,1,5,1,63,56,1,2,2
16,62,1,0,0,1,0,18,3,6,0,56,52,1,2,3
16,62,1,0,0,1,0,21,1,5,1,63,56,1,2,2
16,62,1,0,1,1,0,18,3,6,0,56,52,1,2,3
16,62,1,0,1,1,0,21,1,5,1,63,56,1,2,2
16,62,0,0,2,1,0,18,3,6,0,56,52,1,2,3
16,62,0,0,2,1,0,21,1,5,1,63,56,1,2,2
20,99,1,0,1,1,0,27,2,4,1,62,90,1,2,0
20,99,1,0,1,1,0,27,3,14,1,61,97,0,0,0
20,99,0,1,0,1,0,27,2,4,1,62,90,1,2,0
20,99,0,1,0,1,0,27,3,14,1,61,97,0,0,0
27,89,1,0,1,1,0,26,3,4,1,74,96,1,1,0
27,89,1,0,1,1,0,21,3,17,0,97,51,1,1,3
27,89,0,0,1,1,0,26,3,4,1,74,96,1,1,0
27,89,0,0,1,1,0,21,3,17,0,97,51,1,1,3
27,89,1,1,1,1,0,26,3,4,1,74,96,1,1,0
27,89,1,1,1,1,0,21,3,17,0,97,51,1,1,3
23,73,1,1,1,1,0,24,1,5,1,96,86,1,1,0
23,73,1,1,1,1,0,21,0,6,0,96,82,0,2,1
23,73,1,1,1,1,0,23,1,17,1,58,93,1,1,0
23,73,1,1,1,1,0,27,0,0,1,92,65,0,2,2
23,73,2,0,0,1,0,24,1,5,1,96,86,1,1,0
23,73,2,0,0,1,0,21,0,6,0,96,82,0,2,1
23,73,2,0,0,1,0,23,1,17,1,58,93,1,1,0
23,73,2,0,0,1,0,27,0,0,1,92,65,0,2,2
23,73,2,0,2,1,0,24,1,5,1,96,86,1,1,0
23,73,2,0,2,1,0,21,0,6,0,96,82,0,2,1
23,73,2,0,2,1,0,23,1,17,1,58,93,1,1,0
23,73,2,0,2,1,0,27,0,0,1,92,65,0,2,2
25,78,1,0,1,1,0,27,3,3,0,86,68,1,2,2
25,78,1,0,1,1,0,26,2,20,1,86,74,0,2,1
27,95,2,0,0,1,1,24,0,4,0,99,95,1,0,0
27,95,2,0,0,1,1,29,3,20,1,62,58,0,1,2
27,95,2,0,0,1,1,22,0,16,1,77,84,1,0,1
27,95,2,0,0,1,1,22,2,15,0,66,72,1,1,1
27,95,1,0,0,1,1,24,0,4,0,99,95,1,0,0
27,95,1,0,0,1,1,29,3,20,1,62,58,0,1,2
27,95,1,0,0,1,1,22,0,16,1,77,84,1,0,1
27,95,1,0,0,1,1,22,2,15,0,66,72,1,1,1
20,87,1,0,1,1,1,21,1,13,1,57,52,1,2,3
20,87,1,0,0,1,1,21,1,13,1,57,52,1,2,3
20,87,2,1,1,1,1,21,1,13,1,57,52,1,2,3
20,87,1,1,0,1,1,21,1,13,1,57,52,1,2,3
20,87,1,1,2,1,1,21,1,13,1,57,52,1,2,3
20,87,0,0,1,1,1,21,1,13,1,57,52,1,2,3
12,79,1,1,1,1,1,18,2,11,1,69,83,1,1,1
12,79,1,1,1,1,1,22,3,2,1,94,50,1,1,3
12,79,1,0,1,1,1,18,2,11,1,69,83,1,1,1
12,79,1,0,1,1,1,22,3,2,1,94,50,1,1,3
12,79,0,0,0,1,1,18,2,11,1,69,83,1,1,1
12,79,0,0,0,1,1,22,3,2,1,94,50,1,1,3
11,97,1,1,0,1,0,21,0,19,1,75,62,1,0,2
11,97,1,1,0,1,0,25,1,19,1,52,83,1,1,1
11,97,1,1,0,1,0,19,0,18,0,85,73,1,1,1
11,97,1,1,0,1,0,29,2,19,1,62,80,1,2,1
11,97,0,1,1,1,0,21,0,19,1,75,62,1,0,2
11,97,0,1,1,1,0,25,1,19,1,52,83,1,1,1
11,97,0,1,1,1,0,19,0,18,0,85,73,1,1,1
11,97,0,1,1,1,0,29,2,19,1,62,80,1,2,1
11,97,1,1,0,1,0,21,0,19,1,75,62,1,0,2
11,97,1,1,0,1,0,25,1,19,1,52,83,1,1,1
11,97,1,1,0,1,0,19,0,18,0,85,73,1,1,1
11,97,1,1,0,1,0,29,2,19,1,62,80,1,2,1
11,97,1,0,2,1,0,21,0,19,1,75,62,1,0,2
11,97,1,0,2,1,0,25,1,19,1,52,83,1,1,1
11,97,1,0,2,1,0,19,0,18,0,85,73,1,1,1
11,97,1,0,2,1,0,29,2,19,1,62,80,1,2,1
29,80,0,0,2,1,1,23,2,18,1,52,51,1,2,3
29,80,0,0,2,1,1,29,0,0,0,69,89,0,2,0
29,80,1,1,2,0,1,23,2,18,1,52,51,1,2,3
29,80,1,1,2,0,1,29,0,0,0,69,89,0,2,0
18,88,2,1,0,1,0,27,1,3,1,89,90,1,2,0
18,88,2,1,0,1,0,24,3,13,1,96,45,0,2,3
18,88,1,0,0,1,0,27,1,3,1,89,90,1,2,0
18,88,1,0,0,1,0,24,3,13,1,96,45,0,2,3
18,88,0,1,1,1,0,27,1,3,1,89,90,1,2,0
18,88,0,1,1,1,0,24,3,13,1,96,45,0,2,3
18,88,1,0,1,1,0,27,1,3,1,89,90,1,2,0
18,88,1,0,1,1,0,24,3,13,1,96,45,0,2,3
23,93,0,1,2,0,1,18,1,1,1,56,66,1,0,2
23,93,0,0,1,1,1,18,1,1,1,56,66,1,0,2
23,93,0,1,0,1,1,18,1,1,1,56,66,1,0,2
23,93,2,0,2,1,1,18,1,1,1,56,66,1,0,2
23,93,1,1,0,0,1,18,1,1,1,56,66,1,0,2
26,99,2,1,2,1,0,24,2,13,0,65,68,1,2,2
26,99,2,1,2,1,0,29,0,1,1,93,77,1,1,1
21,95,0,1,1,1,0,25,1,20,0,53,90,1,1,0
21,95,0,1,1,1,0,21,2,13,0,60,88,0,0,0
21,95,1,1,1,1,0,25,1,20,0,53,90,1,1,0
21,95,1,1,1,1,0,21,2,13,0,60,88,0,0,0
18,71,0,0,1,1,0,25,3,13,0,83,56,0,2,2
18,71,0,0,1,1,0,20,0,14,0,67,54,1,2,3
18,71,1,0,2,1,0,25,3,13,0,83,56,0,2,2
18,71,1,0,2,1,0,20,0,14,0,67,54,1,2,3
18,71,1,1,0,1,0,25,3,13,0,83,56,0,2,2
18,71,1,1,0,1,0,20,0,14,0,67,54,1,2,3
18,71,1,0,1,1,0,25,3,13,0,83,56,0,2,2
18,71,1,0,1,1,0,20,0,14,0,67,54,1,2,3
18,71,2,1,1,1,0,25,3,13,0,83,56,0,2,2
18,71,2,1,1,1,0,20,0,14,0,67,54,1,2,3
18,71,0,1,1,1,0,25,3,13,0,83,56,0,2,2
18,71,0,1,1,1,0,20,0,14,0,67,54,1,2,3
20,64,2,0,1,1,0,27,2,20,0,82,45,0,0,3
20,64,1,1,1,1,0,27,2,20,0,82,45,0,0,3
20,64,2,0,2,0,0,27,2,20,0,82,45,0,0,3
20,64,1,0,1,1,0,27,2,20,0,82,45,0,0,3
20,64,1,1,1,1,0,27,2,20,0,82,45,0,0,3
20,64,0,1,2,1,0,27,2,20,0,82,45,0,0,3
24,85,1,1,1,1,0,20,1,8,1,95,47,1,1,3
24,85,1,1,1,1,0,23,0,5,1,100,64,1,1,2
24,85,1,1,1,0,0,20,1,8,1,95,47,1,1,3
24,85,1,1,1,0,0,23,0,5,1,100,64,1,1,2
24,85,1,1,2,1,0,20,1,8,1,95,47,1,1,3
24,85,1,1,2,1,0,23,0,5,1,100,64,1,1,2
24,85,1,1,0,1,0,20,1,8,1,95,47,1,1,3
24,85,1,1,0,1,0,23,0,5,1,100,64,1,1,2
24,85,2,0,1,1,0,20,1,8,1,95,47,1,1,3
24,85,2,0,1,1,0,23,0,5,1,100,64,1,1,2
20,85,2,0,1,1,0,19,1,0,1,89,95,0,2,0
20,85,2,0,1,1,0,20,1,11,1,84,42,1,0,3
8,67,1,1,0,1,0,29,1,19,1,68,55,0,2,2
8,67,1,1,0,1,0,29,1,19,1,72,44,1,0,3
25,64,0,1,0,1,0,21,1,9,1,87,46,1,0,3
25,64,0,1,0,1,0,18,1,3,1,94,84,1,1,1
25,64,0,1,0,1,0,18,2,12,0,85,63,1,0,2
25,64,0,1,0,1,0,26,3,1,0,98,88,1,2,0
25,64,0,1,0,1,0,23,2,4,1,58,55,1,1,2
25,64,0,1,0,1,0,28,3,18,0,60,99,1,2,0
25,64,0,1,0,1,0,21,2,8,1,71,40,0,1,3
33,74,1,0,1,1,0,20,2,15,1,87,52,1,2,3
24,80,1,0,1,1,1,24,3,16,1,98,50,1,2,3
24,80,1,0,1,1,1,22,1,20,0,51,43,1,1,3
24,80,1,0,1,1,1,27,1,1,1,96,59,0,2,2
24,80,1,0,1,1,1,28,1,16,0,71,96,1,2,0
24,80,1,0,1,1,1,28,1,15,0,88,84,0,2,1
24,80,2,1,2,1,1,24,3,16,1,98,50,1,2,3
24,80,2,1,2,1,1,22,1,20,0,51,43,1,1,3
24,80,2,1,2,1,1,27,1,1,1,96,59,0,2,2
24,80,2,1,2,1,1,28,1,16,0,71,96,1,2,0
24,80,2,1,2,1,1,28,1,15,0,88,84,0,2,1
24,80,1,1,0,1,1,24,3,16,1,98,50,1,2,3
24,80,1,1,0,1,1,22,1,20,0,51,43,1,1,3
24,80,1,1,0,1,1,27,1,1,1,96,59,0,2,2
24,80,1,1,0,1,1,28,1,16,0,71,96,1,2,0
24,80,1,1,0,1,1,28,1,15,0,88,84,0,2,1
24,80,2,0,1,1,1,24,3,16,1,98,50,1,2,3
24,80,2,0,1,1,1,22,1,20,0,51,43,1,1,3
24,80,2,0,1,1,1,27,1,1,1,96,59,0,2,2
24,80,2,0,1,1,1,28,1,16,0,71,96,1,2,0
24,80,2,0,1,1,1,28,1,15,0,88,84,0,2,1
24,80,2,0,2,1,1,24,3,16,1,98,50,1,2,3
24,80,2,0,2,1,1,22,1,20,0,51,43,1,1,3
24,80,2,0,2,1,1,27,1,1,1,96,59,0,2,2
24,80,2,0,2,1,1,28,1,16,0,71,96,1,2,0
24,80,2,0,2,1,1,28,1,15,0,88,84,0,2,1
24,80,1,0,0,1,1,24,3,16,1,98,50,1,2,3
24,80,1,0,0,1,1,22,1,20,0,51,43,1,1,3
24,80,1,0,0,1,1,27,1,1,1,96,59,0,2,2
24,80,1,0,0,1,1,28,1,16,0,71,96,1,2,0
24,80,1,0,0,1,1,28,1,15,0,88,84,0,2,1
24,80,2,1,1,1,1,24,3,16,1,98,50,1,2,3
24,80,2,1,1,1,1,22,1,20,0,51,43,1,1,3
24,80,2,1,1,1,1,27,1,1,1,96,59,0,2,2
24,80,2,1,1,1,1,28,1,16,0,71,96,1,2,0
24,80,2,1,1,1,1,28,1,15,0,88,84,0,2,1
14,77,2,0,1,1,0,21,1,5,0,68,92,1,0,0
14,77,2,0,1,1,0,20,1,13,1,77,97,1,2,0
14,77,2,0,1,1,0,18,2,20,1,67,69,1,2,2
14,77,0,0,0,1,0,21,1,5,0,68,92,1,0,0
14,77,0,0,0,1,0,20,1,13,1,77,97,1,2,0
14,77,0,0,0,1,0,18,2,20,1,67,69,1,2,2
14,77,1,1,0,1,0,21,1,5,0,68,92,1,0,0
14,77,1,1,0,1,0,20,1,13,1,77,97,1,2,0
14,77,1,1,0,1,0,18,2,20,1,67,69,1,2,2
16,98,0,1,1,1,1,23,0,1,1,79,59,1,2,2
16,98,0,1,1,1,1,28,0,11,0,63,43,1,2,3
16,98,0,1,1,1,1,18,3,19,0,73,80,0,1,1
16,98,0,1,1,1,1,24,0,16,0,65,67,0,1,2
16,98,0,1,1,1,1,27,0,0,1,84,99,1,2,0
16,98,0,0,0,1,1,23,0,1,1,79,59,1,2,2
16,98,0,0,0,1,1,28,0,11,0,63,43,1,2,3
16,98,0,0,0,1,1,18,3,19,0,73,80,0,1,1
16,98,0,0,0,1,1,24,0,16,0,65,67,0,1,2
16,98,0,0,0,1,1,27,0,0,1,84,99,1,2,0
16,98,1,1,0,1,1,23,0,1,1,79,59,1,2,2
16,98,1,1,0,1,1,28,0,11,0,63,43,1,2,3
16,98,1,1,0,1,1,18,3,19,0,73,80,0,1,1
16,98,1,1,0,1,1,24,0,16,0,65,67,0,1,2
16,98,1,1,0,1,1,27,0,0,1,84,99,1,2,0
31,69,1,0,1,0,1,29,1,3,0,55,85,1,1,0
31,69,1,0,1,0,1,20,1,20,0,98,64,1,2,2
31,69,0,1,1,1,1,29,1,3,0,55,85,1,1,0
31,69,0,1,1,1,1,20,1,20,0,98,64,1,2,2
31,69,0,1,0,1,1,29,1,3,0,55,85,1,1,0
31,69,0,1,0,1,1,20,1,20,0,98,64,1,2,2
19,81,2,0,0,0,0,18,1,16,0,85,57,1,0,2
19,81,2,0,0,0,0,20,2,2,1,76,74,1,2,1
19,81,1,0,1,1,0,18,1,16,0,85,57,1,0,2
19,81,1,0,1,1,0,20,2,2,1,76,74,1,2,1
19,81,2,1,1,0,0,18,1,16,0,85,57,1,0,2
19,81,2,1,1,0,0,20,2,2,1,76,74,1,2,1
19,81,2,0,1,1,0,18,1,16,0,85,57,1,0,2
19,81,2,0,1,1,0,20,2,2,1,76,74,1,2,1
21,89,1,1,0,1,1,29,0,4,0,86,40,1,1,3
21,89,0,1,1,1,1,29,0,4,0,86,40,1,1,3
21,89,2,1,1,1,1,29,0,4,0,86,40,1,1,3
21,89,1,0,1,1,1,29,0,4,0,86,40,1,1,3
21,89,1,0,0,1,1,29,0,4,0,86,40,1,1,3
23,97,0,1,1,1,1,23,0,11,0,86,77,1,2,1
23,97,0,1,1,1,1,29,1,17,0,55,76,1,1,1
23,97,0,1,1,1,1,20,2,9,0,60,99,1,0,0
23,97,2,1,0,1,1,23,0,11,0,86,77,1,2,1
23,97,2,1,0,1,1,29,1,17,0,55,76,1,1,1
23,97,2,1,0,1,1,20,2,9,0,60,99,1,0,0
23,97,2,0,1,0,1,23,0,11,0,86,77,1,2,1
23,97,2,0,1,0,1,29,1,17,0,55,76,1,1,1
23,97,2,0,1,0,1,20,2,9,0,60,99,1,0,0
23,97,1,1,1,1,1,23,0,11,0,86,77,1,2,1
23,97,1,1,1,1,1,29,1,17,0,55,76,1,1,1
23,97,1,1,1,1,1,20,2,9,0,60,99,1,0,0
23,97,2,1,0,0,1,23,0,11,0,86,77,1,2,1
23,97,2,1,0,0,1,29,1,17,0,55,76,1,1,1
23,97,2,1,0,0,1,20,2,9,0,60,99,1,0,0
23,97,0,1,2,1,1,23,0,11,0,86,77,1,2,1
23,97,0,1,2,1,1,29,1,17,0,55,76,1,1,1
23,97,0,1,2,1,1,20,2,9,0,60,99,1,0,0
23,97,2,1,0,1,1,23,0,11,0,86,77,1,2,1
23,97,2,1,0,1,1,29,1,17,0,55,76,1,1,1
23,97,2,1,0,1,1,20,2,9,0,60,99,1,0,0
23,97,2,1,1,1,1,23,0,11,0,86,77,1,2,1
23,97,2,1,1,1,1,29,1,17,0,55,76,1,1,1
23,97,2,1,1,1,1,20,2,9,0,60,99,1,0,0
21,75,1,1,0,1,1,18,1,12,1,100,55,0,2,2
21,75,1,1,0,1,1,25,1,2,1,56,56,1,2,2
21,75,1,1,0,1,1,25,2,12,1,86,56,0,2,2
21,75,1,1,0,1,1,20,1,10,0,69,49,0,1,3
21,75,1,1,0,1,1,19,3,9,1,50,90,1,1,0
21,75,2,1,1,1,1,18,1,12,1,100,55,0,2,2
21,75,2,1,1,1,1,25,1,2,1,56,56,1,2,2
21,75,2,1,1,1,1,25,2,12,1,86,56,0,2,2
21,75,2,1,1,1,1,20,1,10,0,69,49,0,1,3
21,75,2,1,1,1,1,19,3,9,1,50,90,1,1,0
21,75,0,1,2,1,1,18,1,12,1,100,55,0,2,2
21,75,0,1,2,1,1,25,1,2,1,56,56,1,2,2
21,75,0,1,2,1,1,25,2,12,1,86,56,0,2,2
21,75,0,1,2,1,1,20,1,10,0,69,49,0,1,3
21,75,0,1,2,1,1,19,3,9,1,50,90,1,1,0
21,75,1,1,1,1,1,18,1,12,1,100,55,0,2,2
21,75,1,1,1,1,1,25,1,2,1,56,56,1,2,2
21,75,1,1,1,1,1,25,2,12,1,86,56,0,2,2
21,75,1,1,1,1,1,20,1,10,0,69,49,0,1,3
21,75,1,1,1,1,1,19,3,9,1,50,90,1,1,0
